BusinessID,Name,Cuisine,Address,Coordinates,NumberOfReviews,Rating,ZipCode
3VlnrxKnGKtVMBj8skQmKQ,Secret Thai Street Food,thai,30-72 Steinway St,"40.762189, -73.91668423297732",33,4.5,11103
lI91u68v2xTdE70lyioKAg,Lotus Thai Cuisine,thai,7007 Park Ave,"40.7929206, -74.0031012",304,3.5,07093
oNN202L_XcNM-tuDHlgkfg,Boon Chu Thai Place,thai,83-18 Broadway,"40.740638, -73.879645",372,4.0,11373
rhWaFGReGsmyWAojvGWQlQ,PaPa Thai Cuisine,thai,2115 Frederick Douglass Blvd,"40.80346, -73.95647",96,3.0,10026
shHhP5lfZwrAYFL3K04_lg,Hero Thai-Izakaya,thai,34-16 Broadway,"40.76038, -73.92257",165,4.0,11106
q_UIu1o9chUXMCLU-jTPxg,Honey's Thai Pavilion,thai,3036 Westchester Ave,"40.84787092391438, -73.83118508992126",298,3.5,10461
khvnn7cpiYSpe80ue5YLvg,Ddee Thai,thai,42-06 30th Ave,"40.762909, -73.91325",65,4.5,11103
9UkHgv9R3LakP0vNj6DMIg,Charm Kao,thai,193 Schermerhorn St,"40.6892229764259, -73.9863216751898",95,4.5,11201
bjf8vmAIrdPo1aHoaYPkBw,Sweet Basil,thai,39-28 61st St,"40.746457, -73.9032297",154,4.0,11377
jiQMBtFQ0nY1hv3vRPM66w,The Nuaa Table,thai,638 Bergen St,"40.679366, -73.968485",89,4.5,11238
_HfPRP59incO6iTeZ-gNmw,Thai Love You,thai,90-19 Corona Ave,"40.742022, -73.874653",15,4.5,11373
tx-gxkns4uFyve7Eu5mYKA,Tana Thai,thai,1890 Eastchester Rd,"40.8513635, -73.8439993",226,3.0,10461
K-X7ZuBuWoW7beVG8viFZg,Koo Thai,thai,1758 1st Ave,"40.78013496548437, -73.9466592",15,4.5,10128
PyaeHq_UAu6nazGiy0XAnw,Ginger and Lemongrass,thai,1253 150th St,"40.78929, -73.81369",975,4.0,11357
zENn0_yDJEdLoHyivXb2xw,Black Thai,thai,81-16 Northern Blvd,"40.7553269, -73.8860092",323,4.0,11372
_7Maf5WG682E7R-EHSz18w,Bangklyn East Harlem,thai,2051 2nd Ave,"40.7903, -73.94307",155,4.5,10029
cmssS5DPbF6Yv-EJdKVm_w,Khantong Thai Kitchen,thai,57-17 Roosevelt Ave,"40.745584, -73.906885",31,4.5,11377
HXzO3am7-feBYeAVwsInQQ,Teo Thai Kitchen,thai,109 Eldridge St,"40.71816029228648, -73.99208005517721",1,5.0,10002
teuwAtlOMQq7pEl1oQtXVg,Banh,thai,942 Amsterdam Ave,"40.80085, -73.96562",227,4.5,10025
ColGPMmJOa6YD44fjS6wfg,Sri Thai Thai Restaurant,thai,234 Bloomfield St,"40.74007, -74.03116",267,3.5,07030
zJ6-ZCrtJA943nsVl2l8gQ,Thai Cuisine,thai,1509 White Plains Rd,"40.83811, -73.8638",79,3.0,10462
ri2YWZ2jMuxauAUA__4uvw,SITA THAI,thai,3609 Broadway Ave,"40.82889, -73.94899",77,4.0,10031
C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,thai,2641 Jerome Ave,"40.86702, -73.8982",516,4.0,10468
PjbB73stmWEsRgF_uHa2iQ,Thai Noodle House,thai,74 5th Ave,"40.73593277328282, -73.99430494418007",21,2.5,10003
pREotiEdCIV1GKSp_pLgNA,Somtum Der Redhook,thai,380 Van Brunt St,"40.677109, -74.013469",82,4.0,11231
4xQ7ZLWHFALOmJJURDOCUw,Curry 42,thai,220 E 42nd St,"40.74998, -73.973",7,3.5,10017
4M-nT45SdA119-lcJg9c9A,Sabay Thai Restaurant,thai,75-19 Broadway,"40.746098, -73.890055",158,4.0,11373
sljnE3uoRUmM7aW5f1I3Ug,Once More Thai,thai,6 Clinton St,"40.72103, -73.98381",277,3.5,10002
gr3wUszE1972q0GBkmwEXQ,Bangkok Cuisine,thai,10718 70th Rd,"40.720954, -73.845238",495,4.0,11375
9B8p3XBIdZG-VPE_-6aeKw,Niyom Thai kitchen,thai,33-47 Francis Lewis Blvd,"40.76633049271438, -73.7893941",91,4.5,11358
Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,thai,1700 2nd Ave,"40.7791481018066, -73.9504165649414",890,4.0,10128
TUoya6mwmxr0Zpr8oZSXlg,Thip Osha,thai,795 Grand St,"40.712123, -73.941437",120,4.5,11211
0-569A_CYm73PD4HnX9JSg,BakerHouse Thai Cafe,thai,41-07 Crescent St,"40.75195, -73.93909",2,4.0,11101
9v4l7pz4J709z0mkqUpQbw,Savory Thai,thai,378 Metropolitan Ave,"40.71395, -73.95554",127,4.5,11211
9HwsZNvviqdJYzFICHlDcQ,Don Chingri,thai,30-78 Steinway St,"40.76201, -73.91682",126,4.0,11103
PHu2RLIMZix9W4Uc-FS1fg,Eatzy Thai,thai,33-09 Broadway,"40.761214, -73.92328",75,3.5,11106
ZQHZAvw1jvNznbo1wFb_4w,Bay Thai,thai,6735 3rd Ave,"40.63688, -74.02526",170,4.0,11220
dEp2ubj8SRGD32N3yw2h_A,Noodlelove,thai,192 Mott St,"40.72097817273693, -73.99563495671056",187,4.0,10012
hhjhupemqjXuxQXLCtl98A,Act One Bar and Restaurant,thai,117 Columbia St,"40.687597, -74.001266",22,4.5,11231
7pWF8zJ26goQRqdlzvW9Qw,Little Wayla,thai,100 Forsyth St,"40.71828, -73.99275",19,4.5,10002
JmnkTReET5gqeYCga2NrxQ,Chachawan,thai,881 Woodward Ave,"40.70258728675213, -73.90156004684026",47,4.5,11385
m4_k7yyNyU3yuUtb9CbpmQ,Thai Evolution,thai,536 3rd Ave,"40.746921, -73.977661",3,2.5,10016
tEZTZG55c3TfeF-vbYOjog,Pad Thai,thai,401 E 58th St,"40.75898, -73.96215",3,3.0,10022
k6J8jvPev2z6Q5iNRjquuw,Yummy Yummy,thai,4724 Bell Blvd,"40.7561902, -73.767676",69,4.0,11361
wb-nmdAb_KKvqD-_vbCTqQ,UnTable,thai,529 Henry St,"40.68357, -73.99945",2,4.0,11231
Be5anr2hGPZg8tJhbDl6fw,Thai Direct,thai,,"40.7282702, -73.9506774",2,5.0,11222
sKIYGvENchifk1YwFe77pA,Saiguette,thai,935 Columbus Ave,"40.79905296910165, -73.96281955317802",732,4.5,10025
Hix3IMyb57KLGTqrcDrX8g,Avocaderia,thai,601 Lexington Ave,"40.75878, -73.97048",6,3.0,10022
m_PhHkyN-630ucF7r2F8EQ,Pho Shop,thai,1716 1st Ave,"40.77854288396, -73.9477937668562",416,4.0,10128
RwEs6AvU5Cxp_ENodsgxHw,Nana,thai,406 Central Ave,"40.74852, -74.04721",120,3.5,07307
AwiDxfV8j7x3_7dtUEkWmQ,Saigon Kitchen,thai,2024 Center Ave,"40.85266, -73.97141",475,4.0,07024
zRQNaDUoWTInc2tqndSJVA,Thai 101,thai,39-15 Bell Blvd,"40.76488, -73.77133",342,3.5,11361
R_RVmPbbDTearlUrRLTYkQ,Holic Thai Bistro,thai,592 Nostrand Ave,"40.678241, -73.949872",33,5.0,11216
kiKUF11kNgEnM__P11nrig,Tea Cup Cafe,thai,76-23 Woodside Ave,"40.7440056330087, -73.8885498046875",161,4.0,11377
FL7aHCbKMDSpchQS1KucHQ,Thai O'Brien's,thai,478 Ave E,"40.6698972931556, -74.1095638275146",153,3.5,07002
_Ki5XZTB8mL9RDYGj7KP0w,22 Thai Cuisine,thai,59 Nassau St,"40.70925, -74.0088",209,2.5,10038
DEoUnmEnguWiwlDh3CFm1A,Thai Peppercorn,thai,1406 Madison Ave,"40.78821, -73.95363",83,3.0,10029
1XIHwTfpNms9IX-fRG-kIA,Theo Thai Bistro,thai,53 6th Ave,"40.681159, -73.97421",35,4.5,11217
2pJ782hnKTK0MWbc0H7EDw,Ditmars Thai,thai,35-13 Ditmars Blvd,"40.774694, -73.908293",61,4.5,11105
cugwo9ncnGnH_Chu-P-iAw,Am Thai Bistro,thai,1003 Church Ave,"40.6468364562624, -73.97017369938486",638,4.0,11218
QfcobhW--x1cEbQjOWrURg,Pattanian Thai,thai,6402 Fresh Pond Rd,"40.71012, -73.89958",16,4.5,11385
8-dc942sz-prIeepAkHLJA,Zenith Thai Restaurant,thai,7002 Fresh Pond Rd,"40.7023726, -73.8952926",142,4.0,11385
xvqG8x-EMcUysuOzY7RsPg,Glow Thai,thai,7107 3rd Ave,"40.63394, -74.02661",270,3.5,11209
5QFgF4aRbd01YPb4ZEE3hQ,Pho Avenue,thai,840 2nd Ave,"40.75153475808574, -73.97075805749978",3,5.0,10017
dyFvVNDumWZgXtV3GlK8vw,Link Thai,thai,756 Grand St,"40.71163, -73.94281",93,4.5,11211
YatDZB1Lhth3z3pfWCNPGA,Gub Khao Thai Restaurant,thai,951 Main St,"40.89535, -74.15975",69,4.5,07503
-Rat_jVuOv_HTYjHqooGzw,Malay Restaurant,thai,13517 40th Rd,"40.75870332981883, -73.83089121990626",371,4.0,11354
4ak7lLxs6jopSjkMWJ8yKQ,Kinkhao Thai,thai,2200 Amsterdam Ave,"40.84079, -73.93648",50,4.0,10032
0nvJPFqv5VD-Bf2WtzD0rA,One More Charm,thai,236 7th Ave,"40.669892, -73.979454",158,4.5,11215
xyBTcpnkIxV2h0AKU0pP0Q,Thái Son,thai,89 Baxter St,"40.71677, -73.9995",972,3.5,10013
PHw_sGgHV4gxjtpFZikeQg,Kanonoodles,thai,313 Blvd,"40.86515699579837, -74.07523733701662",5,4.5,07604
Z7uV9jqrj9GkSws1cz06cg,Grub Thai,thai,34 Lexington Ave,"40.740072, -73.98461",5,4.0,10010
CODADSsXEq7PsdV7BncjFw,Uni Thai Bistro,thai,265 E 7th St,"40.64571, -73.97302",41,4.5,11218
u8S7v2EJpT_HBNnBDoB2bg,Saigon Bistro,thai,671 Palisade Ave A,"40.82524918096694, -73.98329029930109",44,4.5,07010
1KoKR9fug8VXZr5tqqtimQ,Rim Nam Thai,thai,52 Jay St,"40.7033674860089, -73.9868891",30,4.0,11201
3pOAiE7W7nDEeVFNy_vmfw,A La Mode Oriental,thai,37 W 54th St,"40.7621, -73.97732",33,2.0,10019
CvSOAN2WWzLRGND4vN1xtA,A1 Asian Fusion,thai,2071 7th Ave,"40.807897, -73.948765",126,3.0,10027
nu239sXQUGjcGFhZ3AdJmQ,Erawan Thai Cuisine,thai,4231 Bell Blvd,"40.761821, -73.769775",382,3.5,11361
xRvMOTMzDrMfyAWbYhkA8A,Terra Thai,thai,518 E 6th St,"40.724896, -73.983031",85,4.5,10009
0fjab0vzFgIQ-FKzjFR7JQ,Dannee Thai,thai,433 Dekalb Ave,"40.690601348877, -73.9600830078125",186,4.0,11205
hnBgmEQsJgRhY3VvWnwkfA,The Green Papaya,thai,110 Kinderkamack Rd,"40.91157, -74.03576",454,4.0,07661
Eyn7hQENF8R9DrBwBHO6lQ,Pata Cafe,thai,5614 Van Horn St,"40.7326341, -73.8769762",98,4.5,11373
eYcEbX3uZayc0jzd-Hjfqg,Moon Thai Kitchen,thai,438 W 238th St,"40.88711, -73.90471",70,4.0,10463
63e2dDq5WCbpaBlercQllg,Thai Essence,thai,231 Franklin Ave,"40.815803, -74.162223",302,4.0,07110
F_16U6tXkSSZYsjotzr-cA,AppeThaize,thai,75 Baxter St,"40.716353, -73.999926",40,4.5,10013
xt8AcJzq61ksZbMJ1o--7Q,Wasabi Thai,thai,897 Broadway,"40.67825, -74.10648",140,4.0,07002
Q5S6daUVbnCtNciE-d5-6w,Cloud Vietnamese Restaurant,thai,79 Clinton St,"40.71893041466032, -73.9852756",13,4.5,10002
ybczZr7m8jZtGe0qDPXW5w,Accent Thai Kitchen,thai,631 Mclean Ave,"40.9091134, -73.8792337",146,3.0,10705
97j_C4P6VqRIHz21usaFig,Beds Thai,thai,1185 Bedford Ave,"40.682745, -73.953594",52,4.0,11216
bMjrKzPZ6JdxNq4Zf6sDQQ,Hungry Bowl,thai,216 Humboldt St,"40.70879997856922, -73.9415741",19,5.0,11206
gJMMX5Ip4AsulbzxMZgdYg,Thai Bird,thai,2330 Borden Ave,"40.7395853, -73.9469816",4,5.0,11101
HqctC520WAFC5D-U8Ln--g,Springbone Kitchen,thai,74 Pearl St,"40.70374, -74.01046",44,4.0,10004
cPXF0NTHTHEdWLDwknWHXA,Huge Thai,thai,157 Court St,"40.68887, -73.99261",51,4.5,11201
STx4mlpKJVrjd6eZu4yDIw,Heng Thai,thai,23-06 Jackson Ave,"40.74491469312005, -73.94774386999885",42,4.0,11101
irRF-5aowSiEycwkKGw3Jw,Pho Today - East Rutherford,thai,75 NJ-17,"40.83084177684956, -74.093362141092",318,4.0,07073
ZtG0r53UREfzqwUOzhka0g,Imm Thai NYC,thai,80 Nassau St,"40.709804, -74.007915",19,4.5,10038
AP_oUjeMtPlyd6fXaQ1PiA,Spring Thai Fusion & Bar,thai,96-40 Queen Blvd,"40.7293745, -73.86129100000001",78,4.0,11374
qn9dgCRGNjHKDGilBamkiw,Noodlefan,thai,1809 Victory Blvd,"40.61319, -74.12367",188,4.0,10314
e9qqpxlOrLRVxGQzTQ8sOg,High Low Beverage Company,thai,295 Wyckoff Ave,"40.70059, -73.91276",40,5.0,11237
lNZzwmJ4VAFX_4TyO_PNUw,dhom,thai,505 E 12th St,"40.72907159552136, -73.9809167",50,4.0,10009
jOGL9SOeMH2F6HO5qxbDHw,Boon Thai,thai,681 Manhattan Ave,"40.72499, -73.95162",93,3.0,11222
cPES3ErgMEDnHwRVNQt-hQ,CZEN Restaurant Englewood,thai,36 N Van Brunt St,"40.89547, -73.97475",88,4.0,07631
08RdDQgHbrZqhLGRATxRHw,Gourmet Meal Plan,thai,255 W 36th St,"40.7533450678648, -73.9915273187867",1,5.0,10018
Ri0hq80RV6yrPDHmW4Gu3g,Spice Thai,thai,394 Bedford Ave,"40.710786, -73.963886",33,4.0,11249
S14Ewv4-h0-EtfMeYMbrzg,Eim Dee Thai,thai,279 Bushwick Ave,"40.706552, -73.939477",32,4.5,11206
Fz5shOVBZ4CF5xUKTq5PqQ,Bối-licious,thai,160 E 44th St,"40.752174, -73.97395",58,4.5,10017
yt6reb5HlIhJRubUVX80WA,Talay Restaurant,thai,154 Stuyvesant Pl,"40.64249, -74.07665",22,4.0,10301
pjCLHrmXcfb2BLaZS1fXsA,Thai V Express,thai,203 E 26th St,"40.7406835242277, -73.9813961461186",36,3.5,10010
WpfuHkTsiRN2EerQ8ZaG4g,Saigon Cafe,thai,188 Newark Ave,"40.72164, -74.04574",403,4.0,07302
d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,thai,88 Reade St,"40.715688, -74.007695",817,4.5,10013
fJW2CdsqXrKRtaHqoZoeHg,Jad Jaan Thai Vietnamese,thai,83 Audubon Ave,"40.84124, -73.93768",42,4.0,10032
OBiBi8nimTl9GF64sPQfuQ,Mother Duck,thai,167 Orchard St,"40.72139, -73.98867",53,4.0,10002
NU_bgtavUAmLOPpC2cjkjw,Bjork Cafe & Bistro,thai,58 Park Ave,"40.74946490113501, -73.980048",14,4.5,10016
QTQrXWuowKHNFGNssXT_TA,Forest Thai Cuisine,thai,1211 Forest Ave,"40.626607, -74.130334",142,3.5,10310
_hvgCRW8Vw1n3Usr9RPoUg,Cellar 335,thai,335 Newark Ave,"40.7249692, -74.0515195",729,4.5,07302
YjkEjOJ05z4MVDmbrWvWdQ,District Saigon,thai,37-15 Broadway,"40.7596365, -73.9199343",768,4.5,11103
ap5ItL4WOhLDgdZbNdTBqw,888 Hudson Thai,thai,812 W 181st St,"40.85104044302749, -73.93916142935066",3,4.5,10033
ubX4CD4GqXpXjLfuBJo8HQ,Spicy Republic,thai,972 Second Ave,"40.7557, -73.96771",2,2.5,10021
BFe80peJUjkBYMliFoPu9Q,Kare Thai,thai,752 10th Ave,"40.7655031253324, -73.9911570940646",159,3.5,10019
uxMrAiFaN-S3pJlTjSe2WA,BB Thai Kitchen,thai,218 Columbia St,"40.684743, -74.003078",1,5.0,11231
wJLDkcnzMVx7vsgiTfXKsw,Kensi Thai Restaurant,thai,2528 Adam Clayton Powell Jr Blvd,"40.82275, -73.93876",10,4.0,10039
Z-M86oT4ek94qafHAzMFzw,Thai Taste,thai,27-17 Jackson Ave,"40.74799, -73.94045",6,5.0,11101
HyENSD29rcF_5iSFakhMSw,Song,thai,295 5th Ave,"40.6735, -73.9825199",1129,3.5,11215
mmO9muETmuX4Noyitqw8xQ,certé,thai,20 W 55th St,"40.761912, -73.976181",190,4.0,10019
GSOwJ5Gr8X4eGbkIjCzMWA,Thaism,thai,278 Smith St,"40.6824841, -73.9935637",196,3.5,11231
eLnlAoAo7axwjJWtW6iEGg,Avocaderia,thai,245 5th Ave,"40.74440236037355, -73.9870662",8,4.5,10016
_du3ilTsbLqBmEY-ZyfqxA,Van Đa,thai,234 E 4th St,"40.72341, -73.98307",175,4.0,10009
VekxV3wmgQEuuo8pKzSRwg,Pho Aob,thai,1003 A 110 St Columbus Ave,"40.80134122234568, -73.96109902534347",5,4.0,10025
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,thai,141 W 72nd St,"40.778255, -73.980123",267,4.0,10023
YIYetgfNE34G8JhQu98XQw,Ozen,thai,760 Amsterdam Ave,"40.7948819801249, -73.9700052707462",210,3.0,10025
Il1K0hzGEiJgLLBCZCfA1A,P'Noi Thaithai Grocery,thai,76-13 Woodside Ave,"40.74369, -73.88835",29,4.0,11373
yiyc5wbgSCe13I7hj_jb-A,Pho Bang Restaurant,thai,157 Mott St,"40.71952, -73.99657",616,4.0,10013
Ut4N7Fxikkxi214fy5Qo2w,Send Noods,thai,11 Mott St,"40.7140600199484, -73.9988298341632",1,4.0,10013
ScFp-0Jk5O79jUMk0Srm9g,Singlish,thai,17 E 13th St,"40.73501223281279, -73.99300953920951",43,4.0,10003
YvhVIOCXT8X71nkAy388Lg,Lily Thai Restaurant ,thai,615 Grand St,"40.7114199, -73.9476",235,3.5,11211
VMDmMIWR059HKMp_Mj3Msw,Thai Tree,thai,36-17 Greenpoint Ave,"40.7379204227519, -73.9293925641142",39,3.5,11101
KK-H4dzVjlZTRXnjwVErrA,Thai Cafe 45,thai,212 E 45th St,"40.752240389104905, -73.97238444343694",1,2.0,10017
tNxOyonJ1Rf5MdgdDoFzIg,Kausa,thai,745 9th Ave,"40.763837, -73.989084",116,4.0,10019
iheFO5N-JE-hXCWO4USvPg,Rice n Fire,thai,123 Ludlow St,"40.719763, -73.988776",1,4.0,10002
1omKPHdeEPrz_3BacTjv2w,Toast x Bowl,thai,328 Washington St,"40.74107, -74.03012",23,5.0,07030
fBQvUemE3OVI1NAZt5KDFA,Pho Saigon,thai,296 Main St,"40.8876794664474, -74.0409277752042",213,4.5,07601
GbrHNEaB2dcTO0zcatqQKQ,Gai Chicken & Rice,thai,127 E 23rd St,"40.73979, -73.98499",9,3.5,10010
gNMT6UQ7gKMfMK96jbRDDw,Just Salad,thai,663 Lexington Ave,"40.75981, -73.96976",203,3.5,10022
npiIhpcWePbVT3JYEcy3zg,Wayan,thai,20 Spring St,"40.7213813139202, -73.9950757664721",654,4.0,10012
Fyy3mZ35FnFQMYh9bh5iKg,YiPoh Kitchen Asian Cuisine,thai,6415 11th Ave,"40.628812, -74.005519",5,4.0,11219
YbENoUWAXj_UdGK6UXajfw,Hudson Blue Bar and View,thai,4800 Ave Port Imperial Blvd,"40.776739823349494, -74.01082010000592",23,4.0,07086
1pUp8SvKTAOmbHUw5_B_xA,Plant Bar Nyc,thai,1204 Broadway,"40.74639, -73.98838",8,4.0,10001
SSDOkx5enfRH3nsniS_2jA,5ive Spice,thai,52 5th Ave,"40.681442, -73.977241",955,4.5,11217
9I8mZXCkGZBmFh5fYOYorw,Em Vietnamese Bistro,thai,57 Front St,"40.702670064808366, -73.99118578021728",163,4.5,11201
ahWC_GUPWPMyYiSKsgBPiA,Luke's Lobster Upper West Side,thai,426 Amsterdam Ave,"40.78424, -73.977868",743,4.0,10024
rehmlZmUNL2AthW-VTXJJQ,Tasty Thai,thai,72-04 Forest Ave,"40.69984, -73.89958",142,4.5,11385
jMb34zhfkqoW866F10hf1Q,Grace Thai Restaurant,thai,5617 Junction Blvd,"40.736905, -73.865734",87,4.5,11373
7Q9qE3nxgJaUjrF8Iy_34Q,Bia Bar & Grill,thai,67 S 6th St,"40.7113004, -73.965945",223,3.5,11211
Ogv0ZjVNTEvDbHMdKYvcQQ,Crisp & Green,thai,1145 Broadway,"40.74412998012266, -73.9892295",11,4.0,10001
1oYj65hKwXqhiRgol-YDag,Thai Ros Thip,thai,664 Knickerbocker Ave,"40.694905, -73.911781",30,4.5,11221
TuGFxspYWd0smugwUeN9sA,A Gusto Thai Bistro,thai,1450 Fulton St,"40.6798609, -73.942852",155,3.5,11216
bZQryeTD6hIsT6lSUxzSSw,Hanoi House,thai,119 Saint Marks Pl,"40.727066, -73.983505",729,4.5,10009
JylIStPfFLOctHdlglvALA,UT47,thai,358 W 47th St,"40.76135, -73.98995",395,4.5,10036
B0e6kXT0doU-n6EvMVGzQQ,Thai Me,thai,918 Broadway,"40.697306, -73.936091",170,3.5,11206
IYwz7ck1OZCoZqW0F31pLg,MISC,thai,758 Franklin Ave,"40.672706, -73.95753",231,4.0,11238
qLJYqqj9vu0sdBJsxQKYjQ,Helen's,thai,22 1/2 Ninth Ave,"40.74029833, -74.00562667",93,4.5,10014
siAb_uf13RIYW52O-auTpQ,Born Thai,thai,293 Flatbush Ave,"40.67903, -73.97357",410,3.5,11217
brMIenh-sAXr1zq6zpBKLA,Sawasde Thai Cooking,thai,359 McDonald Ave,"40.6454, -73.97973",176,4.0,11218
yET_KHFPlCf1M-AD_n1VqQ,Thai Cheong Salad Plus,thai,455 Fulton St,"40.69155, -73.98683",1,4.0,11201
wQxJkDpO3kOSBRSsRi3CaA,Jade Eatery And Lounge,thai,1 Station Sq,"40.718933, -73.845291",826,3.5,11375
UBnrFZuqa1nMrV7ncWHBwA,Corthaiyou,thai,1310 Cortelyou Rd,"40.640433, -73.965713",240,3.5,11226
PGTXtUEt73UrwPvc8bhFvA,Wayla,thai,55 Water St,"40.703430783425134, -73.99160719999999",9,3.5,11201
R8x9TlQ5zj-CzrjHVxHD-Q,CZEN Restaurant Brooklyn,thai,4410 Avenue H,"40.6324824894253, -73.9337566183575",224,4.0,11234
MxMWPaC30sRkPKit_Omz2A,Khun Noo Thai Noodle House,thai,51-20 Skillman Ave,"40.74568, -73.91261",79,4.0,11377
JNnSuWv6PEPe-US-Nkx6Fw,Rua Thai,thai,204 Smith St,"40.68471, -73.99197",4,5.0,11201
Bfc6TY4RtqIaA0_EN8l5kA,Bangkok Boulevard,thai,268 Prospect Park W,"40.65854, -73.98219",3,3.5,11215
Ve_iFpnhL8zN789ZL2jnxQ,UThai,thai,63-55 Wetherole St,"40.7282415, -73.8639467",255,4.0,11374
S2aDRC4FfKQkFOFcVF0O9w,Bangkok Station NJ,thai,234 Maywood Ave,"40.89556, -74.06549",22,4.5,07607
Xh-pnPzmUOnjyDE2bTGv5w,NY Thai Grill & Sushi Bar,thai,137 E 45th St,"40.75334, -73.97398",153,2.0,10017
WOrCzAOgs50Wf-dlnHrzDw,Mee Thai Cuisine,thai,180 5th Ave,"40.67739457061641, -73.97997011876328",196,4.0,11217
iB1tr_xJk7aAt0AhewoB9Q,Thai-Nam Restaurant,thai,137 E 45th St,"40.7532501, -73.9740524",44,2.0,10017
E-ym82UOKHxVh-sEm5HZxA,Boon Chu Thai Street Food,thai,136-20 Roosevelt Ave,"40.75933, -73.82918",19,3.5,11354
3_R-YG5_KXS4m2ct5-QYhw,Beatnic Vegan Restaurant - Midtown East,thai,630 Lexington Ave,"40.758887, -73.971263",29,3.5,10022
OPZdWfI1DyLZTLPeDM91pQ,Poke Zest,thai,629 Manhattan Ave,"40.72388, -73.95099",78,4.0,11222
iuVI8C_GXxOnoJIbc9XJeQ,Grace Thai 2,thai,57-42 Myrtle Ave,"40.700299, -73.90208",21,4.0,11385
ZGKdgFAGOL6NOPXPrBkhzA,Myrtle Thai,thai,438 Myrtle Ave,"40.69308, -73.96814",201,3.5,11205
I7gwF5f2isHDNppVDXgFWw,Saigon Market,thai,202 W 14th St,"40.73864, -74.00029",20,4.5,10011
w6O7NYwQw0N1f-XXenzoOw,Miracle Thai,thai,117 St & Broadway Ave,"40.70426247502548, -74.0093378588955",19,4.0,10027
iYFauSnqLxvr4HTY_cIElg,Little Mo,thai,1158 Myrtle Ave,"40.69701, -73.93368",371,4.0,11221
PBTt3VjrFnbYpFIUcWXzOA,Brodo Broth,thai,1246 Lexington Ave,"40.7783834, -73.9565786",2,5.0,10028
_6SrrLr7qe6-dhPkzWrTSg,Kung Fu Pho,thai,257 Grand St,"40.71599, -74.04551",58,3.5,07302
viB_c1ywQJJOr-zVQHkr0A,Roomservice,thai,349 E 12th St,"40.73039, -73.98381",1,5.0,10003
EdPmu0_LEf9e-uGV_eFTOg,Pho Che,thai,247 Main St,"40.852024269565106, -73.97202913808232",22,4.0,07024
DFFNe30NcyL1ZhDxos_yyA,BK Cafe,thai,247 Suydam St,"40.70177316341405, -73.9242596",3,5.0,11237
LQ8ITaZIbaiQ8pHPOx5i6w,SkyIce Thai Food & Ice Cream,thai,63 5th Ave,"40.6806411743164, -73.9772872924805",800,4.0,11217
aNuday09TjdGiTixOPm2NA,YunShang Rice Noodle House,thai,752 61st St,"40.635291, -74.011219",66,4.0,11220
WFx1VcopQGjW7jbERZUUbA,Tommy Thai,thai,85-32 Grand Ave,"40.7353096, -73.8810272",170,4.0,11373
ooPNadvyhlg7EDe0qXzYpw,Avocaderia,thai,269 11th Ave,"40.7518801, -74.005134",42,3.5,10001
-bM9YDomW6BX3zGDHN24XQ,Curry House,thai,9 Pell St,"40.7147043540403, -73.99770502336152",66,4.5,10013
mmQuBKL2Q3HCBqQrR7FmQA,Yummy Asian Food,thai,226 E 3rd St,"40.722099, -73.982215",8,1.5,10009
5v3q73ejbIGkJAiGKKSwqA,Kiku,thai,766 Nostrand Ave,"40.67238098695852, -73.9504424482584",11,4.5,11216
EEf5KB5wx340TY7QwDKIqQ,More Express,thai,281 Grove St,"40.717907, -74.0441",371,3.5,07302
t1_qBEjXscQn-mp6-or_sw,Suyo Gastrofusion,thai,1401 Plaza Dr,"40.84061, -73.91825",331,4.5,10452
rvI-gvqsWy_HmunwUsjmGg,Bangkok BAR,thai,238 36th St,"40.657456, -74.007112",47,4.5,11232
ZIxmqUDB_34TcTVSNusa6g,Street Food Market,thai,673 Main St,"40.9003, -74.04125",1,5.0,07601
osXwafjTpsJZI1hH3YUhhw,Fuji Thai 585,thai,585 S Broadway,"40.913151, -73.897064",2,3.5,10705
gjIctg7P18f6UocGVW2IMQ,Bite,thai,62 W 22nd St,"40.74189, -73.99305",370,4.0,10010
dHHrTsABlbjsX6EUJ8HHFA,Krua,thai,1764 1st Avenue,"40.78034, -73.94663",13,4.0,10028
AtLsuxaIE9r71I5UZByVvQ,Just Salad,thai,4 Columbus Cir,"40.76736, -73.9829",18,5.0,10019
fTpla27BQIfN5UWK6vjlQQ,High Thai Restaurant,thai,4017 Ave U,"40.60876, -73.92446",14,2.5,11234
4hukJNoy9F2ILYJZWl4Xlw,Set LES,thai,127 Ludlow St,"40.7198495417833, -73.9885318279266",565,4.0,10002
naqIvgUYz6tleWu6S-j-uw,Hainan Jones,thai,135 W 50th St,"40.760904, -73.982122",60,4.0,10020
y-Zbjly6Gn1ctK2X76YBMQ,Zaab Zaab,thai,133-33 39th Ave,"40.75946, -73.83344",12,3.5,11354
UFMXc5B0i_IetI-f8Dpb5A,Coco Thai,thai,268 Prospect Park W,"40.6585694, -73.9822303",91,3.5,11215
yvg56iLnpb2cDb1rCZrCUA,Pho Grand,thai,277 Grand St,"40.717713, -73.992773",831,3.5,10002
